doi,title,journal,year,source_json,dataset_number,method,phase,standard_state,solute_name,solvent_name,solute_inchi,solvent_inchi,solute_smiles,solvent_smiles,temperature,gamma_inf,ln_gamma_inf,idac_basis,solute_org_num,solvent_can,solute_can,pair,net_new
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,28.0,Chromatography,Liquid,Pure compound,pentane,triethylene glycol,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCCC,OCCOCCOCCO,348.2,30.84,3.4288125486951286,declared in the record,,OCCOCCOCCO,CCCCC,"('CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,28.0,Chromatography,Liquid,Pure compound,pentane,triethylene glycol,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCCC,OCCOCCOCCO,363.2,23.18,3.1432898379116057,declared in the record,,OCCOCCOCCO,CCCCC,"('CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,29.0,Chromatography,Liquid,Pure compound,hexane,triethylene glycol,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCCCC,OCCOCCOCCO,333.2,45.84,3.8251570724064843,declared in the record,,OCCOCCOCCO,CCCCCC,"('CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,29.0,Chromatography,Liquid,Pure compound,hexane,triethylene glycol,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCCCC,OCCOCCOCCO,348.2,40.27,3.695606774863363,declared in the record,,OCCOCCOCCO,CCCCCC,"('CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,29.0,Chromatography,Liquid,Pure compound,hexane,triethylene glycol,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCCCC,OCCOCCOCCO,363.2,35.15,3.5596246182566738,declared in the record,,OCCOCCOCCO,CCCCCC,"('CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,33.0,Chromatography,Liquid,Pure compound,1-pentene,triethylene glycol,"InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCC,OCCOCCOCCO,333.2,17.52,2.8633430855082453,declared in the record,,OCCOCCOCCO,C=CCCC,"('C=CCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,33.0,Chromatography,Liquid,Pure compound,1-pentene,triethylene glycol,"InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCC,OCCOCCOCCO,348.2,16.09,2.7781979610042917,declared in the record,,OCCOCCOCCO,C=CCCC,"('C=CCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,33.0,Chromatography,Liquid,Pure compound,1-pentene,triethylene glycol,"InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCC,OCCOCCOCCO,363.2,14.83,2.696652156149841,declared in the record,,OCCOCCOCCO,C=CCCC,"('C=CCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,34.0,Chromatography,Liquid,Pure compound,hex-1-ene,triethylene glycol,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCC,OCCOCCOCCO,333.2,24.55,3.2007118542405295,declared in the record,,OCCOCCOCCO,C=CCCCC,"('C=CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,34.0,Chromatography,Liquid,Pure compound,hex-1-ene,triethylene glycol,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCC,OCCOCCOCCO,348.2,22.73,3.123685637864452,declared in the record,,OCCOCCOCCO,C=CCCCC,"('C=CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,34.0,Chromatography,Liquid,Pure compound,hex-1-ene,triethylene glycol,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCC,OCCOCCOCCO,363.2,20.35,3.013080911888604,declared in the record,,OCCOCCOCCO,C=CCCCC,"('C=CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,35.0,Chromatography,Liquid,Pure compound,1-heptene,triethylene glycol,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h3H,1,4-7H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCCC,OCCOCCOCCO,333.2,34.38,3.5374749999547035,declared in the record,,OCCOCCOCCO,C=CCCCCC,"('C=CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,35.0,Chromatography,Liquid,Pure compound,1-heptene,triethylene glycol,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h3H,1,4-7H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCCC,OCCOCCOCCO,348.2,30.57,3.420019135902743,declared in the record,,OCCOCCOCCO,C=CCCCCC,"('C=CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,35.0,Chromatography,Liquid,Pure compound,1-heptene,triethylene glycol,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h3H,1,4-7H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCCC,OCCOCCOCCO,363.2,27.48,3.3134584673541485,declared in the record,,OCCOCCOCCO,C=CCCCCC,"('C=CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,36.0,Chromatography,Liquid,Pure compound,oct-1-ene,triethylene glycol,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCCCC,OCCOCCOCCO,333.2,55.9,4.023564380161053,declared in the record,,OCCOCCOCCO,C=CCCCCCC,"('C=CCCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,36.0,Chromatography,Liquid,Pure compound,oct-1-ene,triethylene glycol,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCCCC,OCCOCCOCCO,348.2,41.77,3.732178378509084,declared in the record,,OCCOCCOCCO,C=CCCCCCC,"('C=CCCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,36.0,Chromatography,Liquid,Pure compound,oct-1-ene,triethylene glycol,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C=CCCCCCC,OCCOCCOCCO,363.2,36.81,3.60576954739093,declared in the record,,OCCOCCOCCO,C=CCCCCCC,"('C=CCCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,37.0,Chromatography,Liquid,Pure compound,1-hexyne,triethylene glycol,"InChI=1S/C6H10/c1-3-5-6-4-2/h1H,4-6H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCC,OCCOCCOCCO,333.2,7.01,1.9473377010464987,declared in the record,,OCCOCCOCCO,C#CCCCC,"('C#CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,37.0,Chromatography,Liquid,Pure compound,1-hexyne,triethylene glycol,"InChI=1S/C6H10/c1-3-5-6-4-2/h1H,4-6H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCC,OCCOCCOCCO,348.2,7.03,1.9501867058225735,declared in the record,,OCCOCCOCCO,C#CCCCC,"('C#CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,37.0,Chromatography,Liquid,Pure compound,1-hexyne,triethylene glycol,"InChI=1S/C6H10/c1-3-5-6-4-2/h1H,4-6H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCC,OCCOCCOCCO,363.2,6.69,1.900613874140137,declared in the record,,OCCOCCOCCO,C#CCCCC,"('C#CCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,38.0,Chromatography,Liquid,Pure compound,1-heptyne,triethylene glycol,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h1H,4-7H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCCC,OCCOCCOCCO,333.2,10.25,2.327277705584417,declared in the record,,OCCOCCOCCO,C#CCCCCC,"('C#CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,38.0,Chromatography,Liquid,Pure compound,1-heptyne,triethylene glycol,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h1H,4-7H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCCC,OCCOCCOCCO,348.2,9.04,2.201659174404085,declared in the record,,OCCOCCOCCO,C#CCCCCC,"('C#CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,38.0,Chromatography,Liquid,Pure compound,1-heptyne,triethylene glycol,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h1H,4-7H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCCC,OCCOCCOCCO,363.2,8.99,2.196112848483529,declared in the record,,OCCOCCOCCO,C#CCCCCC,"('C#CCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,39.0,Chromatography,Liquid,Pure compound,1-octyne,triethylene glycol,"InChI=1S/C8H14/c1-3-5-7-8-6-4-2/h1H,4-8H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCCCC,OCCOCCOCCO,333.2,14.37,2.6651427000909336,declared in the record,,OCCOCCOCCO,C#CCCCCCC,"('C#CCCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,39.0,Chromatography,Liquid,Pure compound,1-octyne,triethylene glycol,"InChI=1S/C8H14/c1-3-5-7-8-6-4-2/h1H,4-8H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCCCC,OCCOCCOCCO,348.2,12.75,2.545531271604435,declared in the record,,OCCOCCOCCO,C#CCCCCCC,"('C#CCCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,39.0,Chromatography,Liquid,Pure compound,1-octyne,triethylene glycol,"InChI=1S/C8H14/c1-3-5-7-8-6-4-2/h1H,4-8H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCCCCC,OCCOCCOCCO,363.2,12.19,2.5006159434931803,declared in the record,,OCCOCCOCCO,C#CCCCCCC,"('C#CCCCCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,40.0,Chromatography,Liquid,Pure compound,cyclopentane,triethylene glycol,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCC1,OCCOCCOCCO,333.2,15.19,2.7206373166076814,declared in the record,,OCCOCCOCCO,C1CCCC1,"('C1CCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,40.0,Chromatography,Liquid,Pure compound,cyclopentane,triethylene glycol,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCC1,OCCOCCOCCO,348.2,13.98,2.637627736805664,declared in the record,,OCCOCCOCCO,C1CCCC1,"('C1CCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,40.0,Chromatography,Liquid,Pure compound,cyclopentane,triethylene glycol,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCC1,OCCOCCOCCO,363.2,12.69,2.540814281726296,declared in the record,,OCCOCCOCCO,C1CCCC1,"('C1CCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,41.0,Chromatography,Liquid,Pure compound,cyclohexane,triethylene glycol,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCC1,OCCOCCOCCO,333.2,21.12,3.050220458838061,declared in the record,,OCCOCCOCCO,C1CCCCC1,"('C1CCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,41.0,Chromatography,Liquid,Pure compound,cyclohexane,triethylene glycol,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCC1,OCCOCCOCCO,348.2,18.64,2.925309809257445,declared in the record,,OCCOCCOCCO,C1CCCCC1,"('C1CCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,41.0,Chromatography,Liquid,Pure compound,cyclohexane,triethylene glycol,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCC1,OCCOCCOCCO,363.2,16.8,2.8213788864092133,declared in the record,,OCCOCCOCCO,C1CCCCC1,"('C1CCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,42.0,Chromatography,Liquid,Pure compound,cycloheptane,triethylene glycol,InChI=1S/C7H14/c1-2-4-6-7-5-3-1/h1-7H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCCC1,OCCOCCOCCO,333.2,29.55,3.386083743852107,declared in the record,,OCCOCCOCCO,C1CCCCCC1,"('C1CCCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,42.0,Chromatography,Liquid,Pure compound,cycloheptane,triethylene glycol,InChI=1S/C7H14/c1-2-4-6-7-5-3-1/h1-7H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCCC1,OCCOCCOCCO,348.2,22.34,3.1063787936410545,declared in the record,,OCCOCCOCCO,C1CCCCCC1,"('C1CCCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,42.0,Chromatography,Liquid,Pure compound,cycloheptane,triethylene glycol,InChI=1S/C7H14/c1-2-4-6-7-5-3-1/h1-7H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCCC1,OCCOCCOCCO,363.2,19.83,2.9871959425317045,declared in the record,,OCCOCCOCCO,C1CCCCCC1,"('C1CCCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,43.0,Chromatography,Liquid,Pure compound,cyclooctane,triethylene glycol,InChI=1S/C8H16/c1-2-4-6-8-7-5-3-1/h1-8H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCCCC1,OCCOCCOCCO,333.2,35.31,3.564166209940295,declared in the record,,OCCOCCOCCO,C1CCCCCCC1,"('C1CCCCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,43.0,Chromatography,Liquid,Pure compound,cyclooctane,triethylene glycol,InChI=1S/C8H16/c1-2-4-6-8-7-5-3-1/h1-8H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCCCC1,OCCOCCOCCO,348.2,27.17,3.3021134234382563,declared in the record,,OCCOCCOCCO,C1CCCCCCC1,"('C1CCCCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,43.0,Chromatography,Liquid,Pure compound,cyclooctane,triethylene glycol,InChI=1S/C8H16/c1-2-4-6-8-7-5-3-1/h1-8H2,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C1CCCCCCC1,OCCOCCOCCO,363.2,23.89,3.173459961337718,declared in the record,,OCCOCCOCCO,C1CCCCCCC1,"('C1CCCCCCC1', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,44.0,Chromatography,Liquid,Pure compound,methanol,triethylene glycol,"InChI=1S/CH4O/c1-2/h2H,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CO,OCCOCCOCCO,333.2,0.788,-0.2382571891242579,declared in the record,,OCCOCCOCCO,CO,"('CO', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,44.0,Chromatography,Liquid,Pure compound,methanol,triethylene glycol,"InChI=1S/CH4O/c1-2/h2H,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CO,OCCOCCOCCO,348.2,0.787,-0.2395270305647338,declared in the record,,OCCOCCOCCO,CO,"('CO', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,45.0,Chromatography,Liquid,Pure compound,ethanol,triethylene glycol,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCO,OCCOCCOCCO,333.2,1.18,0.16551443847757333,declared in the record,,OCCOCCOCCO,CCO,"('CCO', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,45.0,Chromatography,Liquid,Pure compound,ethanol,triethylene glycol,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCO,OCCOCCOCCO,348.2,1.15,0.13976194237515863,declared in the record,,OCCOCCOCCO,CCO,"('CCO', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,45.0,Chromatography,Liquid,Pure compound,ethanol,triethylene glycol,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCO,OCCOCCOCCO,363.2,1.12,0.11332868530700327,declared in the record,,OCCOCCOCCO,CCO,"('CCO', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,46.0,Chromatography,Liquid,Pure compound,propan-1-ol,triethylene glycol,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCO,OCCOCCOCCO,333.2,1.38,0.3220834991691132,declared in the record,,OCCOCCOCCO,CCCO,"('CCCO', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,46.0,Chromatography,Liquid,Pure compound,propan-1-ol,triethylene glycol,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCO,OCCOCCOCCO,348.2,1.34,0.29266961396282004,declared in the record,,OCCOCCOCCO,CCCO,"('CCCO', 'OCCOCCOCCO')",True
