subset,quantity,rung,severity,n_rows,n_clusters,mae_learned,mae_oracle,penalty,penalty_lo,penalty_hi,effect,effect_lo,effect_hi,frac_rows_moved_learned,frac_rows_moved_oracle,mean_abs_ln_gamma2_learned,mean_abs_ln_gamma2_oracle,delta_w_shift_rms
active_HBactive,ln_x2_final,ALPHA_2.0,2.0,2416,23,2.11615856188433,5.900463347655845,3.7843047857715137,2.778801637723395,4.877453525081992,-0.5958426085010662,-0.6926662773761845,-0.4532133388835706,1.0,0.8311258278145696,1.1954320669174194,19.285320281982422,5.5266642570495605
active_HBactive,ln_x2_final,SIGHB_0.5,3.0,2416,23,2.375587320970201,9.678856979977262,7.303269659007062,6.5959318242909655,7.931050493391235,2.9231222647344817,2.2364194037664333,3.383942648724112,1.0,0.8125,1.721164345741272,30.289928436279297,3.9332895278930664
active_HBactive,ln_x2_final,ITER_2,4.0,2416,23,2.171875768927862,5.922837246241848,3.750961477313985,2.6805670976463594,4.578667056660235,-0.6291859169585946,-1.0619004763680988,-0.2531964614703428,1.0,0.980546357615894,0.990452229976654,8.162628173828125,0.0
active_HBactive,ln_x2_final,SIGHB_2.0,5.0,2416,23,2.437287684898987,9.173773471230733,6.736485786331748,5.059098484256633,8.242723238533825,2.356338392059168,1.5898187676144087,3.036894480799084,1.0,0.8120860927152318,0.5214719772338867,19.429588317871094,3.556457042694092
active_HBactive,ln_x2_final,NO_SG,5.0,2416,23,2.0173027254470215,6.397450119719601,4.380147394272581,3.3986825526532836,5.375817808271313,0.0,0.0,0.0,0.0,0.0,1.2341868877410889,20.149005889892578,0.0
active_HBactive,ln_x2_final,CHB_0,6.0,2416,23,2.451611769358494,9.704146029229472,7.252534259870977,4.091705901373888,9.788267309844162,2.872386865598396,0.5873798027699435,4.640478798912808,1.0,0.8778973509933775,0.48217853903770447,11.431063652038574,3.9519808292388916
active_HBactive,ln_x2_final,ITER_1,7.0,2416,23,2.2839978929810636,3.2816536120232542,0.9976557190421902,0.6253055782844514,1.3821964021386173,-3.38249167523039,-4.5868757614304405,-2.078990065660624,1.0,1.0,1.5253535509109497,1.6645143032073975,0.0
active_HBactive,ln_x2_final,ALPHA_0,8.0,2416,23,2.280944305267127,7.828192206747608,5.547247901480481,4.455200702451421,6.560166745038422,1.1671005072079002,0.9682316337392857,1.3434114434041142,0.9995860927152318,0.7992549668874173,1.8640023469924927,22.52474021911621,5.5266642570495605
active_HBactive,ln_x2_physics,R0,,2416,23,2.0173027254470215,6.397450119719601,4.380147394272581,3.3986825526532836,5.375817808271313,0.0,0.0,0.0,0.0,0.0,1.2341868877410889,20.149005889892578,0.0
active_HBactive,ln_x2_physics,R0_iter30,,2416,23,2.5852427706142773,9.557995684356584,6.972752913742306,5.175291956650057,8.716249241993951,2.5926055194697257,1.7052008197567115,3.5236459117507506,1.0,0.8149834437086093,1.0226446390151978,24.702442169189453,0.0
active_HBactive,ln_x2_physics,ALPHA_0.5,1.0,2416,23,2.074499870689129,6.936445509663172,4.861945638974042,3.8523193792280304,5.836112388357239,0.4817982447014622,0.37772540630796364,0.5587392531218485,1.0,0.7764900662251656,1.4507948160171509,20.99964141845703,2.7633321285247803
active_HBactive,ln_x2_physics,ALPHA_2.0,2.0,2416,23,2.11615856188433,5.900463347655845,3.7843047857715137,2.778801637723395,4.877453525081992,-0.5958426085010662,-0.6926662773761845,-0.4532133388835706,1.0,0.8311258278145696,1.1954320669174194,19.285320281982422,5.5266642570495605
active_HBactive,ln_x2_physics,SIGHB_0.5,3.0,2416,23,2.375587320970201,9.678856979977262,7.303269659007062,6.5959318242909655,7.931050493391235,2.9231222647344817,2.2364194037664333,3.383942648724112,1.0,0.8125,1.721164345741272,30.289928436279297,3.9332895278930664
active_HBactive,ln_x2_physics,ITER_2,4.0,2416,23,2.171875768927862,5.922837246241848,3.750961477313985,2.6805670976463594,4.578667056660235,-0.6291859169585946,-1.0619004763680988,-0.2531964614703428,1.0,0.980546357615894,0.990452229976654,8.162628173828125,0.0
active_HBactive,ln_x2_physics,SIGHB_2.0,5.0,2416,23,2.437287684898987,9.173773471230733,6.736485786331748,5.059098484256633,8.242723238533825,2.356338392059168,1.5898187676144087,3.036894480799084,1.0,0.8120860927152318,0.5214719772338867,19.429588317871094,3.556457042694092
active_HBactive,ln_x2_physics,NO_SG,5.0,2416,23,2.0173027254470215,6.397450119719601,4.380147394272581,3.3986825526532836,5.375817808271313,0.0,0.0,0.0,0.0,0.0,1.2341868877410889,20.149005889892578,0.0
active_HBactive,ln_x2_physics,CHB_0,6.0,2416,23,2.451611769358494,9.704146029229472,7.252534259870977,4.091705901373888,9.788267309844162,2.872386865598396,0.5873798027699435,4.640478798912808,1.0,0.8778973509933775,0.48217853903770447,11.431063652038574,3.9519808292388916
active_HBactive,ln_x2_physics,ITER_1,7.0,2416,23,2.2839978929810636,3.2816536120232542,0.9976557190421902,0.6253055782844514,1.3821964021386173,-3.38249167523039,-4.5868757614304405,-2.078990065660624,1.0,1.0,1.5253535509109497,1.6645143032073975,0.0
active_HBactive,ln_x2_physics,ALPHA_0,8.0,2416,23,2.280944305267127,7.828192206747608,5.547247901480481,4.455200702451421,6.560166745038422,1.1671005072079002,0.9682316337392857,1.3434114434041142,0.9995860927152318,0.7992549668874173,1.8640023469924927,22.52474021911621,5.5266642570495605
